param_value,timestep,ranking,count,total,proportion
2.0,7,5,12,210,0.05714285714285714
2.0,7,6,14,210,0.06666666666666667
2.0,7,7,17,210,0.08095238095238096
2.0,7,8,69,210,0.32857142857142857
2.0,7,9,56,210,0.26666666666666666
2.0,7,10,18,210,0.08571428571428572
2.0,8,1,5,210,0.023809523809523808
2.0,8,2,2,210,0.009523809523809525
2.0,8,3,7,210,0.03333333333333333
2.0,8,4,6,210,0.02857142857142857
2.0,8,5,9,210,0.04285714285714286
2.0,8,6,13,210,0.06190476190476191
2.0,8,7,16,210,0.0761904761904762
2.0,8,8,70,210,0.3333333333333333
2.0,8,9,65,210,0.30952380952380953
2.0,8,10,17,210,0.08095238095238096
2.0,9,1,4,210,0.01904761904761905
2.0,9,2,2,210,0.009523809523809525
2.0,9,3,6,210,0.02857142857142857
2.0,9,4,4,210,0.01904761904761905
2.0,9,5,7,210,0.03333333333333333
2.0,9,6,7,210,0.03333333333333333
2.0,9,7,18,210,0.08571428571428572
2.0,9,8,71,210,0.3380952380952381
2.0,9,9,73,210,0.3476190476190476
2.0,9,10,18,210,0.08571428571428572
2.0,10,1,4,210,0.01904761904761905
2.0,10,2,2,210,0.009523809523809525
2.0,10,3,6,210,0.02857142857142857
2.0,10,4,4,210,0.01904761904761905
2.0,10,5,7,210,0.03333333333333333
2.0,10,6,5,210,0.023809523809523808
2.0,10,7,16,210,0.0761904761904762
2.0,10,8,78,210,0.37142857142857144
2.0,10,9,68,210,0.3238095238095238
2.0,10,10,20,210,0.09523809523809523
2.0,11,1,3,210,0.014285714285714285
2.0,11,2,2,210,0.009523809523809525
2.0,11,3,6,210,0.02857142857142857
2.0,11,4,4,210,0.01904761904761905
2.0,11,5,6,210,0.02857142857142857
2.0,11,6,5,210,0.023809523809523808
2.0,11,7,12,210,0.05714285714285714
2.0,11,8,89,210,0.4238095238095238
2.0,11,9,62,210,0.29523809523809524
2.0,11,10,21,210,0.1
2.0,12,1,2,210,0.009523809523809525
2.0,12,2,2,210,0.009523809523809525
2.0,12,3,6,210,0.02857142857142857
2.0,12,4,4,210,0.01904761904761905
2.0,12,5,5,210,0.023809523809523808
2.0,12,6,5,210,0.023809523809523808
2.0,12,7,15,210,0.07142857142857142
2.0,12,8,82,210,0.3904761904761905
2.0,12,9,67,210,0.319047619047619
2.0,12,10,22,210,0.10476190476190476
2.0,13,1,2,210,0.009523809523809525
2.0,13,2,1,210,0.004761904761904762
2.0,13,3,6,210,0.02857142857142857
2.0,13,4,4,210,0.01904761904761905
2.0,13,5,5,210,0.023809523809523808
2.0,13,6,7,210,0.03333333333333333
2.0,13,7,15,210,0.07142857142857142
2.0,13,8,77,210,0.36666666666666664
2.0,13,9,73,210,0.3476190476190476
2.0,13,10,20,210,0.09523809523809523
2.0,14,1,2,210,0.009523809523809525
2.0,14,2,1,210,0.004761904761904762
2.0,14,3,6,210,0.02857142857142857
2.0,14,4,3,210,0.014285714285714285
2.0,14,5,5,210,0.023809523809523808
2.0,14,6,7,210,0.03333333333333333
2.0,14,7,14,210,0.06666666666666667
2.0,14,8,87,210,0.4142857142857143
2.0,14,9,64,210,0.3047619047619048
2.0,14,10,21,210,0.1
2.0,15,1,2,210,0.009523809523809525
2.0,15,3,5,210,0.023809523809523808
2.0,15,4,3,210,0.014285714285714285
2.0,15,5,4,210,0.01904761904761905
2.0,15,6,10,210,0.047619047619047616
2.0,15,7,13,210,0.06190476190476191
2.0,15,8,84,210,0.4
2.0,15,9,68,210,0.3238095238095238
2.0,15,10,21,210,0.1
3.0,0,1,22,210,0.10476190476190476
3.0,0,2,16,210,0.0761904761904762
3.0,0,3,23,210,0.10952380952380952
3.0,0,4,23,210,0.10952380952380952
3.0,0,5,20,210,0.09523809523809523
3.0,0,6,18,210,0.08571428571428572
3.0,0,7,15,210,0.07142857142857142
3.0,0,8,19,210,0.09047619047619047
3.0,0,9,31,210,0.14761904761904762
3.0,0,10,23,210,0.10952380952380952
3.0,1,1,19,210,0.09047619047619047
3.0,1,2,10,210,0.047619047619047616
3.0,1,3,22,210,0.10476190476190476
3.0,1,4,13,210,0.06190476190476191
3.0,1,5,16,210,0.0761904761904762
3.0,1,6,5,210,0.023809523809523808
3.0,1,7,19,210,0.09047619047619047
3.0,1,8,47,210,0.22380952380952382
3.0,1,9,44,210,0.20952380952380953
3.0,1,10,15,210,0.07142857142857142
3.0,2,1,18,210,0.08571428571428572
3.0,2,2,10,210,0.047619047619047616
3.0,2,3,21,210,0.1
3.0,2,4,14,210,0.06666666666666667
3.0,2,5,16,210,0.0761904761904762
3.0,2,6,9,210,0.04285714285714286
3.0,2,7,16,210,0.0761904761904762
3.0,2,8,36,210,0.17142857142857143
3.0,2,9,55,210,0.2619047619047619
3.0,2,10,15,210,0.07142857142857142
3.0,3,1,11,210,0.05238095238095238
3.0,3,2,7,210,0.03333333333333333
3.0,3,3,18,210,0.08571428571428572
3.0,3,4,9,210,0.04285714285714286
3.0,3,5,15,210,0.07142857142857142
3.0,3,6,11,210,0.05238095238095238
3.0,3,7,20,210,0.09523809523809523
3.0,3,8,54,210,0.2571428571428571
3.0,3,9,51,210,0.24285714285714285
3.0,3,10,14,210,0.06666666666666667
3.0,4,1,11,210,0.05238095238095238
3.0,4,2,4,210,0.01904761904761905
3.0,4,3,13,210,0.06190476190476191
3.0,4,4,7,210,0.03333333333333333
3.0,4,5,11,210,0.05238095238095238
3.0,4,6,13,210,0.06190476190476191
3.0,4,7,18,210,0.08571428571428572
3.0,4,8,65,210,0.30952380952380953
3.0,4,9,53,210,0.2523809523809524
3.0,4,10,15,210,0.07142857142857142
3.0,5,1,9,210,0.04285714285714286
3.0,5,2,3,210,0.014285714285714285
3.0,5,3,10,210,0.047619047619047616
3.0,5,4,6,210,0.02857142857142857
3.0,5,5,9,210,0.04285714285714286
3.0,5,6,15,210,0.07142857142857142
3.0,5,7,19,210,0.09047619047619047
3.0,5,8,67,210,0.319047619047619
3.0,5,9,55,210,0.2619047619047619
3.0,5,10,17,210,0.08095238095238096
3.0,6,1,6,210,0.02857142857142857
3.0,6,2,2,210,0.009523809523809525
3.0,6,3,9,210,0.04285714285714286
3.0,6,4,6,210,0.02857142857142857
3.0,6,5,10,210,0.047619047619047616
3.0,6,6,16,210,0.0761904761904762
3.0,6,7,20,210,0.09523809523809523
3.0,6,8,67,210,0.319047619047619
3.0,6,9,55,210,0.2619047619047619
3.0,6,10,19,210,0.09047619047619047
3.0,7,1,6,210,0.02857142857142857
3.0,7,2,2,210,0.009523809523809525
3.0,7,3,8,210,0.0380952380952381
3.0,7,4,5,210,0.023809523809523808
3.0,7,5,8,210,0.0380952380952381
