param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.5,1,Passive-Aggressive,5.5,2.9888682361946524,16
0.5,2,Aggressive,5.5,2.3664319132398464,16
0.5,2,Assertive,7.791666666666667,1.4135729219948652,24
0.5,2,Passive,5.958333333333333,2.31214499821132,24
0.5,2,Passive-Aggressive,5.75,2.720294101747089,16
0.5,3,Aggressive,5.625,2.5,16
0.5,3,Assertive,7.791666666666667,1.4440030912488488,24
0.5,3,Passive,6.958333333333333,1.8528278426482998,24
0.5,3,Passive-Aggressive,5.75,2.7688746209726918,16
0.5,4,Aggressive,5.625,2.5,16
0.5,4,Assertive,7.833333333333333,1.4345630047135445,24
0.5,4,Passive,6.833333333333333,1.8336626845141692,24
0.5,4,Passive-Aggressive,5.75,2.7688746209726918,16
0.5,5,Aggressive,5.875,2.4186773244895647,16
0.5,5,Assertive,7.958333333333333,1.3014763077790337,24
0.5,5,Passive,6.833333333333333,1.857222485950146,24
0.5,5,Passive-Aggressive,6.625,2.1252450839060106,16
0.5,6,Aggressive,5.875,2.4186773244895647,16
0.5,6,Assertive,8.291666666666666,0.6240935455708453,24
0.5,6,Passive,6.958333333333333,1.8292114401439827,24
0.5,6,Passive-Aggressive,6.75,2.2360679774997894,16
0.5,7,Aggressive,5.9375,2.462214450449026,16
0.5,7,Assertive,8.333333333333334,0.7019641181630341,24
0.5,7,Passive,7.166666666666667,1.9034674690672027,24
0.5,7,Passive-Aggressive,7.125,2.3629078131263044,16
0.5,8,Aggressive,5.9375,2.462214450449026,16
0.5,8,Assertive,8.875,0.7974142996067931,24
0.5,8,Passive,7.458333333333333,1.9332146390351252,24
0.5,8,Passive-Aggressive,7.0,2.250925735484551,16
0.5,9,Aggressive,6.8125,2.007278422807027,16
0.5,9,Assertive,8.458333333333334,0.5882299658752715,24
0.5,9,Passive,7.708333333333333,1.5457984194658718,24
0.5,9,Passive-Aggressive,8.0625,1.3400870618483465,16
0.5,10,Aggressive,7.25,1.7320508075688772,16
0.5,10,Assertive,8.25,0.44232586846469135,24
0.5,10,Passive,7.5,1.4446302370292303,24
0.5,10,Passive-Aggressive,8.125,0.6191391873668903,16
0.5,11,Aggressive,7.5,1.8973665961010275,16
0.5,11,Assertive,8.416666666666666,0.6538625481582949,24
0.5,11,Passive,8.166666666666666,1.0072203103706698,24
0.5,11,Passive-Aggressive,8.4375,0.5123475382979804,16
0.5,12,Aggressive,7.75,1.6532795690182993,16
0.5,12,Assertive,8.583333333333334,0.6538625481582945,24
0.5,12,Passive,8.25,0.6756639246921762,24
0.5,12,Passive-Aggressive,8.3125,0.8732124598286489,16
0.5,13,Aggressive,8.1875,1.167261752992875,16
0.5,13,Assertive,8.421052631578947,0.6069769786668844,19
0.5,13,Passive,8.041666666666666,0.6902530516863499,24
0.5,13,Passive-Aggressive,7.75,1.0,16
0.5,14,Aggressive,8.625,0.9161253813129043,8
0.5,14,Assertive,8.666666666666666,0.4923659639173308,12
0.5,14,Passive,8.083333333333334,0.7929614610987591,12
0.5,14,Passive-Aggressive,8.875,0.3535533905932738,8
0.5,15,Aggressive,8.625,0.9161253813129043,8
0.5,15,Assertive,8.833333333333334,0.3892494720807615,12
0.5,15,Passive,8.333333333333334,0.4923659639173309,12
0.5,15,Passive-Aggressive,8.625,0.5175491695067659,8
0.5,16,Aggressive,8.375,0.9161253813129043,8
0.5,16,Assertive,8.083333333333334,0.28867513459481275,12
0.5,16,Passive,8.333333333333334,0.4923659639173309,12
0.5,16,Passive-Aggressive,8.0,0.9258200997725514,8
0.5,17,Aggressive,8.5,0.9258200997725514,8
0.5,17,Assertive,8.083333333333334,0.2886751345948127,12
0.5,17,Passive,8.083333333333334,0.28867513459481264,12
0.5,17,Passive-Aggressive,8.375,0.5175491695067655,8
0.5,18,Aggressive,8.625,0.9161253813129041,8
0.5,18,Assertive,8.25,0.45226701686664544,12
0.5,18,Passive,8.5,0.674199862463242,12
0.5,18,Passive-Aggressive,7.875,0.8345229603962802,8
0.5,19,Aggressive,8.75,0.7071067811865477,8
0.5,19,Assertive,8.333333333333334,0.4923659639173308,12
0.5,19,Passive,8.166666666666666,0.5773502691896258,12
0.5,19,Passive-Aggressive,8.0,0.5345224838248485,8
0.5,20,Aggressive,9.0,0.0,8
0.5,20,Assertive,8.666666666666666,0.4923659639173312,12
0.5,20,Passive,8.166666666666666,0.5773502691896258,12
0.5,20,Passive-Aggressive,8.625,0.5175491695067657,8
