param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,0.5,5,Passive,7.055555555555555,2.203172315995336,8.0,0.2222222222222222,1.1978817282689618
p,0.5,5,Passive-Aggressive,7.375,2.392242898820377,8.0,0.3333333333333333,1.203858530857692
p,0.5,6,Aggressive,7.25,2.345207879911715,8.0,0.0,0.5107539184552491
p,0.5,6,Assertive,7.555555555555555,1.731134136000269,8.0,-0.08333333333333333,0.7699721701835351
p,0.5,6,Passive,7.111111111111111,1.9239509613260162,8.0,0.05555555555555555,0.9545214042184235
p,0.5,6,Passive-Aggressive,7.333333333333333,2.371326296779315,8.0,-0.041666666666666664,0.20412414523193148
p,0.5,7,Aggressive,7.25,2.345207879911715,8.0,0.0,0.0
p,0.5,7,Assertive,7.75,1.6966353257466462,8.0,0.19444444444444445,0.6242455764220838
p,0.5,7,Passive,6.972222222222222,1.9344413901856763,8.0,-0.1388888888888889,0.6825489109748955
p,0.5,7,Passive-Aggressive,7.291666666666667,2.3494526035295724,8.0,-0.041666666666666664,0.2041241452319315
p,0.5,8,Aggressive,7.25,2.345207879911715,8.0,0.0,0.5107539184552492
p,0.5,8,Assertive,8.527777777777779,0.7362496126066839,9.0,0.7777777777777778,1.7746003350631796
p,0.5,8,Passive,7.611111111111111,1.59064726767399,8.0,0.6388888888888888,1.4373145152933702
p,0.5,8,Passive-Aggressive,7.375,1.8838558977475588,8.0,0.08333333333333333,1.6396358733271998
p,0.5,9,Aggressive,7.25,2.3265948246871155,8.0,0.0,0.5107539184552492
p,0.5,9,Assertive,8.444444444444445,0.7725447539304094,9.0,-0.08333333333333333,0.874234358902528
p,0.5,9,Passive,7.805555555555555,1.6872538033222495,8.0,0.19444444444444445,0.709907215041694
p,0.5,9,Passive-Aggressive,7.791666666666667,1.062366786192884,8.0,0.4166666666666667,1.8395809226599664
p,0.5,10,Aggressive,7.333333333333333,2.371326296779315,8.0,0.08333333333333333,0.28232985128663995
p,0.5,10,Assertive,8.555555555555555,0.5577733510227167,9.0,0.1111111111111111,0.9495195109039634
p,0.5,10,Passive,7.916666666666667,1.1307393283031368,8.0,0.1111111111111111,1.3261712403495103
p,0.5,10,Passive-Aggressive,7.791666666666667,1.062366786192884,8.0,0.0,0.8846517369293828
p,0.5,11,Aggressive,7.333333333333333,2.352919863501086,8.0,0.0,0.29488391230979427
p,0.5,11,Assertive,8.25,0.6035608621222173,8.0,-0.3055555555555556,0.7862912744358596
p,0.5,11,Passive,7.833333333333333,1.1588171308956141,8.0,-0.08333333333333333,0.5542047068934521
