param_value,timestep,ranking,count,total,proportion
0.5,8,1,5,90,0.05555555555555555
0.5,8,2,1,90,0.011111111111111112
0.5,8,3,1,90,0.011111111111111112
0.5,8,4,1,90,0.011111111111111112
0.5,8,5,3,90,0.03333333333333333
0.5,8,7,6,90,0.06666666666666667
0.5,8,8,24,90,0.26666666666666666
0.5,8,9,26,90,0.28888888888888886
0.5,8,10,23,90,0.25555555555555554
0.5,9,1,4,90,0.044444444444444446
0.5,9,3,1,90,0.011111111111111112
0.5,9,4,1,90,0.011111111111111112
0.5,9,5,3,90,0.03333333333333333
0.5,9,7,7,90,0.07777777777777778
0.5,9,8,17,90,0.18888888888888888
0.5,9,9,27,90,0.3
0.5,9,10,30,90,0.3333333333333333
0.5,10,1,4,90,0.044444444444444446
0.5,10,3,1,90,0.011111111111111112
0.5,10,4,1,90,0.011111111111111112
0.5,10,5,3,90,0.03333333333333333
0.5,10,7,6,90,0.06666666666666667
0.5,10,8,27,90,0.3
0.5,10,9,23,90,0.25555555555555554
0.5,10,10,25,90,0.2777777777777778
0.5,11,1,3,90,0.03333333333333333
0.5,11,3,1,90,0.011111111111111112
0.5,11,4,1,90,0.011111111111111112
0.5,11,5,3,90,0.03333333333333333
0.5,11,6,1,90,0.011111111111111112
0.5,11,7,10,90,0.1111111111111111
0.5,11,8,26,90,0.28888888888888886
0.5,11,9,27,90,0.3
0.5,11,10,18,90,0.2
0.5,12,1,3,90,0.03333333333333333
0.5,12,3,1,90,0.011111111111111112
0.5,12,4,1,90,0.011111111111111112
0.5,12,5,2,90,0.022222222222222223
0.5,12,6,1,90,0.011111111111111112
0.5,12,7,7,90,0.07777777777777778
0.5,12,8,35,90,0.3888888888888889
0.5,12,9,19,90,0.2111111111111111
0.5,12,10,21,90,0.23333333333333334
0.5,13,1,2,90,0.022222222222222223
0.5,13,3,1,90,0.011111111111111112
0.5,13,4,1,90,0.011111111111111112
0.5,13,5,2,90,0.022222222222222223
0.5,13,6,2,90,0.022222222222222223
0.5,13,7,6,90,0.06666666666666667
0.5,13,8,21,90,0.23333333333333334
0.5,13,9,25,90,0.2777777777777778
0.5,13,10,30,90,0.3333333333333333
0.5,14,1,1,90,0.011111111111111112
0.5,14,3,1,90,0.011111111111111112
0.5,14,4,1,90,0.011111111111111112
0.5,14,5,2,90,0.022222222222222223
0.5,14,6,2,90,0.022222222222222223
0.5,14,7,7,90,0.07777777777777778
0.5,14,8,24,90,0.26666666666666666
0.5,14,9,27,90,0.3
0.5,14,10,25,90,0.2777777777777778
0.5,15,1,1,78,0.01282051282051282
