param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.7,4,Aggressive,6.121951219512195,3.051189292318812,41
0.7,4,Assertive,8.428571428571429,1.6433078924818343,63
0.7,4,Passive,7.328125,2.3708192107705575,64
0.7,4,Passive-Aggressive,6.880952380952381,2.973069211145695,42
0.7,5,Aggressive,6.390243902439025,2.9229954565521292,41
0.7,5,Assertive,7.650793650793651,2.4439439975549453,63
0.7,5,Passive,7.015625,2.6336780214435707,64
0.7,5,Passive-Aggressive,7.071428571428571,2.735430203315841,42
0.7,6,Aggressive,6.853658536585366,2.7162563907863717,41
0.7,6,Assertive,8.301587301587302,1.8372044035657304,63
0.7,6,Passive,7.3125,2.4872691725078604,64
0.7,6,Passive-Aggressive,7.333333333333333,2.4059546725112804,42
0.7,7,Aggressive,6.853658536585366,2.7162563907863717,41
0.7,7,Assertive,8.0,2.29304699387715,63
0.7,7,Passive,7.234375,2.524434165737514,64
0.7,7,Passive-Aggressive,7.619047619047619,2.240996957501455,42
0.7,8,Aggressive,7.0,2.673948391424188,41
0.7,8,Assertive,8.476190476190476,1.7025326756102914,63
0.7,8,Passive,7.609375,2.286032033965723,64
0.7,8,Passive-Aggressive,7.714285714285714,2.3088981036333487,42
0.7,9,Aggressive,7.121951219512195,2.5612020805787616,41
0.7,9,Assertive,8.80952380952381,1.2554030692807177,63
0.7,9,Passive,7.859375,2.280818479517372,64
0.7,9,Passive-Aggressive,8.071428571428571,2.0882114782033807,42
0.7,10,Aggressive,7.146341463414634,2.697785903382217,41
0.7,10,Assertive,8.873015873015873,1.3736232226518665,63
0.7,10,Passive,8.03125,2.1378579251055267,64
0.7,10,Passive-Aggressive,8.0,1.9877674693472378,42
0.7,11,Aggressive,7.414634146341464,2.5097371352005933,41
0.7,11,Assertive,8.984126984126984,0.87052196970782,63
0.7,11,Passive,7.78125,2.1266916702515815,64
0.7,11,Passive-Aggressive,7.9523809523809526,2.1408042818732578,42
0.7,12,Aggressive,7.414634146341464,2.4897350236129308,41
0.7,12,Assertive,8.88888888888889,0.8819171036881968,63
0.7,12,Passive,8.234375,1.8321830807181478,64
0.7,12,Passive-Aggressive,8.095238095238095,1.708080134772968,42
0.7,13,Aggressive,7.414634146341464,2.4897350236129308,41
0.7,13,Assertive,8.984126984126984,0.7511724919399068,63
0.7,13,Passive,8.234375,1.6972637877122596,64
0.7,13,Passive-Aggressive,8.119047619047619,1.7558596109276154,42
0.7,14,Aggressive,7.682926829268292,2.3285083679283174,41
0.7,14,Assertive,9.047619047619047,0.9233279819284054,63
0.7,14,Passive,8.34375,1.6057313025139093,64
0.7,14,Passive-Aggressive,8.071428571428571,1.7445784611099158,42
0.7,15,Aggressive,7.7073170731707314,2.3264125003857807,41
0.7,15,Assertive,8.920634920634921,0.9886711071512709,63
0.7,15,Passive,8.328125,1.2855075892054322,64
0.7,15,Passive-Aggressive,8.19047619047619,1.7424134543100671,42
