param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.5,15,Aggressive,7.938775510204081,1.4777257761126572,49
0.5,15,Assertive,7.972602739726027,1.2689956958569644,73
0.5,15,Passive,7.684931506849315,1.3629697185106004,73
0.5,15,Passive-Aggressive,7.583333333333333,1.5687552096491721,48
0.5,16,Aggressive,7.816326530612245,1.4386548895257896,49
0.5,16,Assertive,8.027397260273972,1.053731500954347,73
0.5,16,Passive,7.575342465753424,1.6576238701759725,73
0.5,16,Passive-Aggressive,7.729166666666667,1.620868999042408,48
0.5,17,Aggressive,7.714285714285714,1.7677669529663687,49
0.5,17,Assertive,7.301369863013699,2.3195122302547513,73
0.5,17,Passive,6.863013698630137,2.652645788710829,73
0.5,17,Passive-Aggressive,7.625,1.6710934119579794,48
0.5,18,Aggressive,7.3061224489795915,1.9170733079429203,49
0.5,18,Assertive,7.315068493150685,1.928418410171396,73
0.5,18,Passive,7.328767123287672,1.8108837201192682,73
0.5,18,Passive-Aggressive,7.583333333333333,1.9768159799130816,48
0.5,19,Aggressive,7.755102040816326,1.5211099599319182,49
0.5,19,Assertive,7.301369863013699,2.177440721905532,73
0.5,19,Passive,7.5479452054794525,1.724344447821733,73
0.5,19,Passive-Aggressive,7.479166666666667,1.7380544678845178,48
0.5,20,Aggressive,7.489795918367347,1.6598500055174645,49
0.5,20,Assertive,7.506849315068493,1.7569171838386637,73
0.5,20,Passive,7.068493150684931,2.0570256785741754,73
0.5,20,Passive-Aggressive,7.458333333333333,1.8096471189255272,48
0.7,0,Aggressive,4.918367346938775,2.080031396937291,49
0.7,0,Assertive,5.0,2.014035259912054,72
0.7,0,Passive,5.0,2.014035259912054,72
0.7,0,Passive-Aggressive,4.84,2.131972354991729,50
0.7,1,Aggressive,4.918367346938775,2.080031396937291,49
0.7,1,Assertive,5.013888888888889,2.031394827508162,72
0.7,1,Passive,5.0,2.014035259912054,72
0.7,1,Passive-Aggressive,4.9,2.121320343559643,50
0.7,2,Aggressive,5.061224489795919,2.1641796296490163,49
0.7,2,Assertive,6.027777777777778,2.1426074822890886,72
0.7,2,Passive,5.666666666666667,2.122979569737101,72
0.7,2,Passive-Aggressive,5.26,2.2570524394186577,50
0.7,3,Aggressive,5.285714285714286,2.1794494717703365,49
0.7,3,Assertive,6.263888888888889,2.1229334976319354,72
0.7,3,Passive,6.027777777777778,2.2200889604192153,72
0.7,3,Passive-Aggressive,5.88,2.5042005527040487,50
0.7,4,Aggressive,6.081632653061225,2.481907320102471,49
0.7,4,Assertive,6.513888888888889,2.2641918967320147,72
0.7,4,Passive,6.402777777777778,2.3774748245714505,72
0.7,4,Passive-Aggressive,6.48,2.4010201913319418,50
0.7,5,Aggressive,6.551020408163265,2.2735913632565614,49
0.7,5,Assertive,7.152777777777778,1.881411832941693,72
0.7,5,Passive,7.166666666666667,2.007029898652361,72
0.7,5,Passive-Aggressive,7.02,1.994789130076006,50
0.7,6,Aggressive,6.795918367346939,1.9576728514226474,49
0.7,6,Assertive,7.902777777777778,1.1026181674365745,72
0.7,6,Passive,7.402777777777778,1.85122511564504,72
0.7,6,Passive-Aggressive,7.16,2.0638778638123654,50
0.7,7,Aggressive,7.571428571428571,2.1602468994692874,49
