param_value,timestep,communication_style,mean_ranking,std_ranking,count
4.0,15,Aggressive,7.591836734693878,2.0505930783042046,49
4.0,15,Assertive,6.648648648648648,2.820824869316476,74
4.0,15,Passive,6.236111111111111,2.9669211791443137,72
4.0,15,Passive-Aggressive,6.875,2.540103867871246,48
4.0,16,Aggressive,6.857142857142857,2.850438562747845,49
4.0,16,Assertive,7.405405405405405,1.9226046753049955,74
4.0,16,Passive,6.416666666666667,2.6997652480106855,72
4.0,16,Passive-Aggressive,6.8125,2.655033357165137,48
4.0,17,Aggressive,6.653061224489796,3.0245593371057327,49
4.0,17,Assertive,6.608108108108108,2.8080977208904865,74
4.0,17,Passive,5.930555555555555,3.132412960421501,72
4.0,17,Passive-Aggressive,6.666666666666667,2.7080128015453195,48
4.0,18,Aggressive,6.795918367346939,2.7687210633306165,49
4.0,18,Assertive,7.797297297297297,1.3546442663982843,74
4.0,18,Passive,6.986111111111111,2.2920134180687506,72
4.0,18,Passive-Aggressive,7.458333333333333,2.0207259421636903,48
4.0,19,Aggressive,7.428571428571429,2.188987589427283,49
4.0,19,Assertive,7.783783783783784,1.8302651224245001,74
4.0,19,Passive,6.986111111111111,2.559120973399758,72
4.0,19,Passive-Aggressive,7.291666666666667,2.3964364797378708,48
4.0,20,Aggressive,7.530612244897959,2.2089028273512334,49
4.0,20,Assertive,6.743243243243243,2.8719751726080447,74
4.0,20,Passive,6.472222222222222,2.9739347588542957,72
4.0,20,Passive-Aggressive,7.020833333333333,2.7559574413331775,48
8.0,0,Aggressive,5.0,2.0211646105596452,48
8.0,0,Assertive,4.945205479452055,2.0540637970111293,73
8.0,0,Passive,4.945205479452055,2.0540637970111297,73
8.0,0,Passive-Aggressive,4.918367346938775,2.080031396937291,49
8.0,1,Aggressive,5.0,2.0211646105596452,48
8.0,1,Assertive,4.945205479452055,2.0540637970111293,73
8.0,1,Passive,4.945205479452055,2.0540637970111297,73
8.0,1,Passive-Aggressive,4.938775510204081,2.0656734501660923,49
8.0,2,Aggressive,5.0,2.0211646105596452,48
8.0,2,Assertive,5.109589041095891,2.118448356670097,73
8.0,2,Passive,5.191780821917808,2.1708775379157372,73
8.0,2,Passive-Aggressive,5.204081632653061,2.179254381632384,49
8.0,3,Aggressive,5.666666666666667,2.3819653367016547,48
8.0,3,Assertive,5.821917808219178,2.394104249989409,73
8.0,3,Passive,6.082191780821918,2.419558181991625,73
8.0,3,Passive-Aggressive,5.979591836734694,2.3495548861997895,49
8.0,4,Aggressive,6.291666666666667,2.3875415409850107,48
8.0,4,Assertive,6.534246575342466,2.398391774715473,73
8.0,4,Passive,6.739726027397261,2.438279204572778,73
