param_value,timestep,ranking,count,total,proportion
2.0,6,10,1,243,0.00411522633744856
2.0,7,1,3,243,0.012345679012345678
2.0,7,2,4,243,0.01646090534979424
2.0,7,3,32,243,0.13168724279835392
2.0,7,4,2,243,0.00823045267489712
2.0,7,5,4,243,0.01646090534979424
2.0,7,6,7,243,0.02880658436213992
2.0,7,7,44,243,0.18106995884773663
2.0,7,8,73,243,0.3004115226337449
2.0,7,9,74,243,0.3045267489711934
2.0,8,1,3,243,0.012345679012345678
2.0,8,2,1,243,0.00411522633744856
2.0,8,3,10,243,0.0411522633744856
2.0,8,5,6,243,0.024691358024691357
2.0,8,6,6,243,0.024691358024691357
2.0,8,7,32,243,0.13168724279835392
2.0,8,8,128,243,0.5267489711934157
2.0,8,9,57,243,0.2345679012345679
2.0,9,1,4,243,0.01646090534979424
2.0,9,2,9,243,0.037037037037037035
2.0,9,3,3,243,0.012345679012345678
2.0,9,5,1,243,0.00411522633744856
2.0,9,6,9,243,0.037037037037037035
2.0,9,7,18,243,0.07407407407407407
2.0,9,8,83,243,0.34156378600823045
2.0,9,9,116,243,0.4773662551440329
2.0,10,1,4,243,0.01646090534979424
2.0,10,2,2,243,0.00823045267489712
2.0,10,3,1,243,0.00411522633744856
2.0,10,5,1,243,0.00411522633744856
2.0,10,6,7,243,0.02880658436213992
2.0,10,7,12,243,0.04938271604938271
2.0,10,8,105,243,0.43209876543209874
2.0,10,9,111,243,0.4567901234567901
2.0,11,1,3,243,0.012345679012345678
2.0,11,4,5,243,0.0205761316872428
2.0,11,5,1,243,0.00411522633744856
2.0,11,6,8,243,0.03292181069958848
2.0,11,7,13,243,0.053497942386831275
2.0,11,8,116,243,0.4773662551440329
2.0,11,9,97,243,0.3991769547325103
2.0,12,1,3,243,0.012345679012345678
2.0,12,2,1,243,0.00411522633744856
2.0,12,4,3,243,0.012345679012345678
2.0,12,5,2,243,0.00823045267489712
2.0,12,6,42,243,0.1728395061728395
2.0,12,7,6,243,0.024691358024691357
2.0,12,8,110,243,0.45267489711934156
2.0,12,9,75,243,0.30864197530864196
2.0,12,10,1,243,0.00411522633744856
2.0,13,1,3,243,0.012345679012345678
2.0,13,4,3,243,0.012345679012345678
2.0,13,5,1,243,0.00411522633744856
2.0,13,6,9,243,0.037037037037037035
2.0,13,7,33,243,0.13580246913580246
2.0,13,8,86,243,0.35390946502057613
2.0,13,9,108,243,0.4444444444444444
2.0,14,1,3,243,0.012345679012345678
2.0,14,2,1,243,0.00411522633744856
2.0,14,4,2,243,0.00823045267489712
2.0,14,5,1,243,0.00411522633744856
2.0,14,6,11,243,0.04526748971193416
2.0,14,7,22,243,0.09053497942386832
2.0,14,8,90,243,0.37037037037037035
2.0,14,9,113,243,0.46502057613168724
2.0,15,1,3,243,0.012345679012345678
2.0,15,2,3,243,0.012345679012345678
2.0,15,4,1,243,0.00411522633744856
2.0,15,5,1,243,0.00411522633744856
2.0,15,6,11,243,0.04526748971193416
2.0,15,7,27,243,0.1111111111111111
2.0,15,8,115,243,0.4732510288065844
2.0,15,9,82,243,0.3374485596707819
2.0,16,1,3,243,0.012345679012345678
2.0,16,2,8,243,0.03292181069958848
2.0,16,4,4,243,0.01646090534979424
2.0,16,5,1,243,0.00411522633744856
2.0,16,6,13,243,0.053497942386831275
2.0,16,7,15,243,0.06172839506172839
2.0,16,8,100,243,0.411522633744856
2.0,16,9,99,243,0.4074074074074074
2.0,17,1,3,243,0.012345679012345678
2.0,17,2,3,243,0.012345679012345678
2.0,17,4,4,243,0.01646090534979424
2.0,17,5,1,243,0.00411522633744856
2.0,17,6,45,243,0.18518518518518517
2.0,17,7,16,243,0.06584362139917696
2.0,17,8,100,243,0.411522633744856
2.0,17,9,71,243,0.29218106995884774
2.0,18,1,3,243,0.012345679012345678
2.0,18,4,4,243,0.01646090534979424
2.0,18,5,1,243,0.00411522633744856
2.0,18,6,18,243,0.07407407407407407
2.0,18,7,15,243,0.06172839506172839
2.0,18,8,153,243,0.6296296296296297
2.0,18,9,49,243,0.20164609053497942
2.0,19,1,3,243,0.012345679012345678
2.0,19,4,3,243,0.012345679012345678
2.0,19,5,1,243,0.00411522633744856
2.0,19,6,10,243,0.0411522633744856
2.0,19,7,11,243,0.04526748971193416
2.0,19,8,152,243,0.6255144032921811
2.0,19,9,63,243,0.25925925925925924
2.0,20,1,3,243,0.012345679012345678
2.0,20,4,6,243,0.024691358024691357
2.0,20,5,1,243,0.00411522633744856
2.0,20,6,20,243,0.0823045267489712
2.0,20,7,9,243,0.037037037037037035
2.0,20,8,153,243,0.6296296296296297
2.0,20,9,51,243,0.20987654320987653
4.0,0,1,3,243,0.012345679012345678
4.0,0,3,120,243,0.49382716049382713
4.0,0,7,120,243,0.49382716049382713
4.0,1,1,3,243,0.012345679012345678
4.0,1,3,120,243,0.49382716049382713
4.0,1,7,120,243,0.49382716049382713
4.0,2,1,3,243,0.012345679012345678
4.0,2,3,118,243,0.48559670781893005
4.0,2,7,119,243,0.4897119341563786
4.0,2,8,3,243,0.012345679012345678
4.0,3,1,3,243,0.012345679012345678
4.0,3,2,1,243,0.00411522633744856
4.0,3,3,88,243,0.36213991769547327
4.0,3,6,3,243,0.012345679012345678
4.0,3,7,94,243,0.3868312757201646
4.0,3,8,51,243,0.20987654320987653
4.0,3,9,3,243,0.012345679012345678
4.0,4,1,3,243,0.012345679012345678
4.0,4,3,62,243,0.2551440329218107
