param_value,timestep,ranking,count,total,proportion
4.0,2,8,5,123,0.04065040650406504
4.0,2,9,1,123,0.008130081300813009
4.0,3,1,3,123,0.024390243902439025
4.0,3,2,1,123,0.008130081300813009
4.0,3,3,42,123,0.34146341463414637
4.0,3,4,1,123,0.008130081300813009
4.0,3,6,2,123,0.016260162601626018
4.0,3,7,47,123,0.3821138211382114
4.0,3,8,19,123,0.15447154471544716
4.0,3,9,7,123,0.056910569105691054
4.0,3,10,1,123,0.008130081300813009
4.0,4,1,3,123,0.024390243902439025
4.0,4,2,1,123,0.008130081300813009
4.0,4,3,17,123,0.13821138211382114
4.0,4,4,2,123,0.016260162601626018
4.0,4,6,7,123,0.056910569105691054
4.0,4,7,33,123,0.2682926829268293
4.0,4,8,38,123,0.3089430894308943
4.0,4,9,18,123,0.14634146341463414
4.0,4,10,4,123,0.032520325203252036
4.0,5,1,3,123,0.024390243902439025
4.0,5,2,1,123,0.008130081300813009
4.0,5,3,8,123,0.06504065040650407
4.0,5,4,1,123,0.008130081300813009
4.0,5,5,1,123,0.008130081300813009
4.0,5,6,16,123,0.13008130081300814
4.0,5,7,25,123,0.2032520325203252
4.0,5,8,40,123,0.3252032520325203
4.0,5,9,24,123,0.1951219512195122
4.0,5,10,4,123,0.032520325203252036
4.0,6,1,4,123,0.032520325203252036
4.0,6,2,1,123,0.008130081300813009
4.0,6,3,2,123,0.016260162601626018
4.0,6,4,2,123,0.016260162601626018
4.0,6,6,6,123,0.04878048780487805
4.0,6,7,26,123,0.21138211382113822
4.0,6,8,46,123,0.37398373983739835
4.0,6,9,34,123,0.2764227642276423
4.0,6,10,2,123,0.016260162601626018
4.0,7,1,3,123,0.024390243902439025
4.0,7,5,1,123,0.008130081300813009
4.0,7,6,5,123,0.04065040650406504
4.0,7,7,18,123,0.14634146341463414
4.0,7,8,64,123,0.5203252032520326
4.0,7,9,31,123,0.25203252032520324
4.0,7,10,1,123,0.008130081300813009
4.0,8,1,3,123,0.024390243902439025
