param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
radius,0.5,17,Passive,7.513513513513513,1.8652021281831574,8.0,-0.05405405405405406,0.6644105970267493
radius,0.5,17,Passive-Aggressive,7.5,1.179535649239177,8.0,0.3333333333333333,1.3405601251996726
radius,0.5,18,Aggressive,6.3076923076923075,2.753459362608873,7.5,0.0,0.0
radius,0.5,18,Assertive,7.916666666666667,1.1801936887041649,8.0,0.0,1.0954451150103321
radius,0.5,18,Passive,7.378378378378378,1.9628685266346433,8.0,-0.13513513513513514,1.109608593708264
radius,0.5,18,Passive-Aggressive,7.75,0.9440891630699332,8.0,0.25,1.2247448713915892
radius,0.5,19,Aggressive,6.6923076923076925,2.679839260392022,8.0,0.38461538461538464,1.3587324409735149
radius,0.5,19,Assertive,8.222222222222221,0.959497222838566,8.0,0.3055555555555556,0.9803627446568495
radius,0.5,19,Passive,7.45945945945946,1.8347660249651359,8.0,0.08108108108108109,0.9243129093301435
radius,0.5,19,Passive-Aggressive,7.666666666666667,1.1671841502435294,8.0,-0.08333333333333333,0.5835920751217647
radius,0.5,20,Aggressive,6.923076923076923,2.480694691784169,8.0,0.23076923076923078,1.0698669938900744
radius,0.5,20,Assertive,8.027777777777779,1.2532497439197505,8.0,-0.19444444444444445,0.8886408384057868
radius,0.5,20,Passive,7.405405405405405,1.8174991893542356,8.0,-0.05405405405405406,0.6644105970267493
radius,0.5,20,Passive-Aggressive,7.833333333333333,1.090140264874869,8.0,0.16666666666666666,1.3077250963165892
radius,1.0,0,Aggressive,4.555555555555555,2.3094010767585034,3.0,0.0,0.0
radius,1.0,0,Assertive,5.0,2.02837021134844,5.0,0.0,0.0
radius,1.0,0,Passive,5.0,2.02837021134844,5.0,0.0,0.0
radius,1.0,0,Passive-Aggressive,5.0,2.043015673820997,5.0,0.0,0.0
radius,1.0,1,Aggressive,4.555555555555555,2.3094010767585034,3.0,0.0,0.0
radius,1.0,1,Assertive,5.138888888888889,2.058470691387562,7.0,0.1388888888888889,0.8333333333333334
radius,1.0,1,Passive,5.0,2.02837021134844,5.0,0.0,0.0
radius,1.0,1,Passive-Aggressive,5.0,2.043015673820997,5.0,0.0,0.0
radius,1.0,2,Aggressive,4.555555555555555,2.3094010767585034,3.0,0.0,0.0
radius,1.0,2,Assertive,5.138888888888889,2.058470691387562,7.0,0.0,0.0
radius,1.0,2,Passive,5.0,2.02837021134844,5.0,0.0,0.0
radius,1.0,2,Passive-Aggressive,5.0,2.043015673820997,5.0,0.0,0.0
radius,1.0,3,Aggressive,4.555555555555555,2.325995788959303,3.0,0.0,0.2773500981126146
radius,1.0,3,Assertive,5.138888888888889,2.058470691387562,7.0,0.0,0.0
radius,1.0,3,Passive,5.0,2.02837021134844,5.0,0.0,0.0
radius,1.0,3,Passive-Aggressive,5.0,2.043015673820997,5.0,0.0,0.0
radius,1.0,4,Aggressive,4.555555555555555,2.325995788959303,3.0,0.0,0.0
radius,1.0,4,Assertive,5.222222222222222,2.029934708465994,7.0,0.08333333333333333,0.5000000000000002
radius,1.0,4,Passive,4.861111111111111,1.9589031592453945,3.5,-0.1388888888888889,0.5426273532033236
radius,1.0,4,Passive-Aggressive,5.166666666666667,1.970801352499661,6.5,0.16666666666666666,0.6370220572706059
radius,1.0,5,Aggressive,4.555555555555555,2.325995788959303,3.0,0.0,0.0
radius,1.0,5,Assertive,5.583333333333333,2.129721645125082,7.0,0.3611111111111111,1.2224747213928164
radius,1.0,5,Passive,5.333333333333333,2.164651077128664,7.0,0.4722222222222222,1.2758439472669758
radius,1.0,5,Passive-Aggressive,5.291666666666667,1.9219366742195603,6.5,0.125,0.6796738348201514
radius,1.0,6,Aggressive,4.777777777777778,2.4389993744808445,3.0,0.2222222222222222,0.9740215340114143
radius,1.0,6,Assertive,5.888888888888889,2.121694441145402,7.0,0.3055555555555556,1.1666666666666667
radius,1.0,6,Passive,5.833333333333333,2.07708587070581,7.0,0.5,1.5399443403670703
radius,1.0,6,Passive-Aggressive,6.25,2.0903505010861947,7.0,0.9583333333333334,1.6805580508625224
radius,1.0,7,Aggressive,5.222222222222222,2.516611478423583,6.0,0.4444444444444444,1.2194996872404222
