param_value,timestep,ranking,count,total,proportion
1.0,10,6,4,123,0.032520325203252036
1.0,10,7,6,123,0.04878048780487805
1.0,10,8,85,123,0.6910569105691057
1.0,10,9,15,123,0.12195121951219512
1.0,10,10,1,123,0.008130081300813009
1.0,11,1,5,123,0.04065040650406504
1.0,11,2,1,123,0.008130081300813009
1.0,11,3,1,123,0.008130081300813009
1.0,11,4,1,123,0.008130081300813009
1.0,11,5,1,123,0.008130081300813009
1.0,11,6,20,123,0.16260162601626016
1.0,11,7,13,123,0.10569105691056911
1.0,11,8,55,123,0.44715447154471544
1.0,11,9,24,123,0.1951219512195122
1.0,11,10,2,123,0.016260162601626018
1.0,12,1,5,123,0.04065040650406504
1.0,12,2,2,123,0.016260162601626018
1.0,12,3,1,123,0.008130081300813009
1.0,12,5,1,123,0.008130081300813009
1.0,12,6,9,123,0.07317073170731707
1.0,12,7,4,123,0.032520325203252036
1.0,12,8,85,123,0.6910569105691057
1.0,12,9,14,123,0.11382113821138211
1.0,12,10,2,123,0.016260162601626018
1.0,13,1,5,123,0.04065040650406504
1.0,13,2,5,123,0.04065040650406504
1.0,13,3,1,123,0.008130081300813009
1.0,13,6,21,123,0.17073170731707318
1.0,13,7,5,123,0.04065040650406504
1.0,13,8,50,123,0.4065040650406504
1.0,13,9,35,123,0.2845528455284553
1.0,13,10,1,123,0.008130081300813009
1.0,14,1,6,123,0.04878048780487805
1.0,14,2,2,123,0.016260162601626018
1.0,14,3,1,123,0.008130081300813009
1.0,14,4,1,123,0.008130081300813009
1.0,14,5,2,123,0.016260162601626018
1.0,14,6,9,123,0.07317073170731707
1.0,14,7,34,123,0.2764227642276423
1.0,14,8,56,123,0.45528455284552843
1.0,14,9,11,123,0.08943089430894309
1.0,14,10,1,123,0.008130081300813009
1.0,15,1,18,123,0.14634146341463414
1.0,15,2,3,123,0.024390243902439025
1.0,15,3,1,123,0.008130081300813009
1.0,15,6,5,123,0.04065040650406504
1.0,15,7,7,123,0.056910569105691054
1.0,15,8,78,123,0.6341463414634146
1.0,15,9,11,123,0.08943089430894309
1.0,16,1,31,123,0.25203252032520324
1.0,16,2,2,123,0.016260162601626018
1.0,16,3,1,123,0.008130081300813009
1.0,16,6,5,123,0.04065040650406504
1.0,16,7,14,123,0.11382113821138211
1.0,16,8,56,123,0.45528455284552843
1.0,16,9,14,123,0.11382113821138211
1.0,17,1,19,123,0.15447154471544716
1.0,17,2,4,123,0.032520325203252036
1.0,17,3,1,123,0.008130081300813009
1.0,17,6,11,123,0.08943089430894309
1.0,17,7,13,123,0.10569105691056911
1.0,17,8,59,123,0.4796747967479675
1.0,17,9,16,123,0.13008130081300814
1.0,18,1,14,123,0.11382113821138211
1.0,18,2,2,123,0.016260162601626018
1.0,18,3,1,123,0.008130081300813009
1.0,18,4,1,123,0.008130081300813009
1.0,18,6,12,123,0.0975609756097561
1.0,18,7,10,123,0.08130081300813008
1.0,18,8,27,123,0.21951219512195122
1.0,18,9,56,123,0.45528455284552843
1.0,19,1,8,123,0.06504065040650407
1.0,19,2,3,123,0.024390243902439025
1.0,19,3,1,123,0.008130081300813009
1.0,19,6,11,123,0.08943089430894309
1.0,19,7,53,123,0.43089430894308944
1.0,19,8,39,123,0.3170731707317073
1.0,19,9,8,123,0.06504065040650407
1.0,20,1,5,123,0.04065040650406504
1.0,20,3,1,123,0.008130081300813009
1.0,20,4,2,123,0.016260162601626018
1.0,20,6,12,123,0.0975609756097561
1.0,20,7,9,123,0.07317073170731707
1.0,20,8,39,123,0.3170731707317073
1.0,20,9,55,123,0.44715447154471544
2.0,0,1,3,123,0.024390243902439025
2.0,0,3,60,123,0.4878048780487805
2.0,0,7,60,123,0.4878048780487805
2.0,1,1,3,123,0.024390243902439025
2.0,1,3,60,123,0.4878048780487805
2.0,1,7,58,123,0.4715447154471545
2.0,1,8,2,123,0.016260162601626018
2.0,2,1,3,123,0.024390243902439025
2.0,2,3,59,123,0.4796747967479675
2.0,2,7,58,123,0.4715447154471545
2.0,2,8,2,123,0.016260162601626018
2.0,2,10,1,123,0.008130081300813009
2.0,3,1,3,123,0.024390243902439025
2.0,3,2,4,123,0.032520325203252036
2.0,3,3,52,123,0.42276422764227645
2.0,3,6,4,123,0.032520325203252036
2.0,3,7,52,123,0.42276422764227645
2.0,3,8,7,123,0.056910569105691054
2.0,3,10,1,123,0.008130081300813009
2.0,4,1,14,123,0.11382113821138211
2.0,4,2,5,123,0.04065040650406504
2.0,4,3,29,123,0.23577235772357724
2.0,4,4,2,123,0.016260162601626018
2.0,4,6,13,123,0.10569105691056911
2.0,4,7,28,123,0.22764227642276422
2.0,4,8,16,123,0.13008130081300814
2.0,4,9,15,123,0.12195121951219512
2.0,4,10,1,123,0.008130081300813009
2.0,5,1,3,123,0.024390243902439025
2.0,5,2,2,123,0.016260162601626018
2.0,5,3,11,123,0.08943089430894309
2.0,5,4,2,123,0.016260162601626018
2.0,5,6,27,123,0.21951219512195122
2.0,5,7,15,123,0.12195121951219512
2.0,5,8,9,123,0.07317073170731707
2.0,5,9,53,123,0.43089430894308944
2.0,5,10,1,123,0.008130081300813009
2.0,6,1,3,123,0.024390243902439025
2.0,6,2,2,123,0.016260162601626018
2.0,6,3,12,123,0.0975609756097561
2.0,6,6,11,123,0.08943089430894309
2.0,6,7,15,123,0.12195121951219512
2.0,6,8,54,123,0.43902439024390244
2.0,6,9,25,123,0.2032520325203252
2.0,6,10,1,123,0.008130081300813009
2.0,7,1,3,123,0.024390243902439025
2.0,7,2,2,123,0.016260162601626018
2.0,7,3,8,123,0.06504065040650407
2.0,7,4,1,123,0.008130081300813009
2.0,7,5,4,123,0.032520325203252036
2.0,7,6,5,123,0.04065040650406504
2.0,7,7,16,123,0.13008130081300814
2.0,7,8,35,123,0.2845528455284553
2.0,7,9,49,123,0.3983739837398374
2.0,8,1,3,123,0.024390243902439025
2.0,8,3,2,123,0.016260162601626018
2.0,8,5,6,123,0.04878048780487805
2.0,8,6,4,123,0.032520325203252036
2.0,8,7,7,123,0.056910569105691054
2.0,8,8,67,123,0.5447154471544715
2.0,8,9,34,123,0.2764227642276423
2.0,9,1,4,123,0.032520325203252036
2.0,9,2,9,123,0.07317073170731707
2.0,9,5,1,123,0.008130081300813009
2.0,9,6,5,123,0.04065040650406504
2.0,9,7,11,123,0.08943089430894309
2.0,9,8,27,123,0.21951219512195122
2.0,9,9,66,123,0.5365853658536586
2.0,10,1,4,123,0.032520325203252036
2.0,10,2,2,123,0.016260162601626018
2.0,10,3,1,123,0.008130081300813009
2.0,10,5,1,123,0.008130081300813009
2.0,10,6,5,123,0.04065040650406504
2.0,10,7,6,123,0.04878048780487805
2.0,10,8,33,123,0.2682926829268293
2.0,10,9,71,123,0.5772357723577236
2.0,11,1,3,123,0.024390243902439025
2.0,11,4,5,123,0.04065040650406504
2.0,11,5,1,123,0.008130081300813009
2.0,11,6,1,123,0.008130081300813009
2.0,11,7,5,123,0.04065040650406504
2.0,11,8,63,123,0.5121951219512195
2.0,11,9,45,123,0.36585365853658536
2.0,12,1,3,123,0.024390243902439025
2.0,12,2,1,123,0.008130081300813009
2.0,12,4,3,123,0.024390243902439025
2.0,12,5,2,123,0.016260162601626018
2.0,12,6,25,123,0.2032520325203252
2.0,12,7,3,123,0.024390243902439025
2.0,12,8,34,123,0.2764227642276423
2.0,12,9,51,123,0.4146341463414634
2.0,12,10,1,123,0.008130081300813009
2.0,13,1,3,123,0.024390243902439025
2.0,13,4,3,123,0.024390243902439025
2.0,13,5,1,123,0.008130081300813009
2.0,13,6,4,123,0.032520325203252036
2.0,13,7,19,123,0.15447154471544716
2.0,13,8,49,123,0.3983739837398374
2.0,13,9,44,123,0.35772357723577236
2.0,14,1,3,123,0.024390243902439025
2.0,14,2,1,123,0.008130081300813009
2.0,14,4,2,123,0.016260162601626018
2.0,14,5,1,123,0.008130081300813009
2.0,14,6,3,123,0.024390243902439025
2.0,14,7,19,123,0.15447154471544716
2.0,14,8,30,123,0.24390243902439024
2.0,14,9,64,123,0.5203252032520326
2.0,15,1,3,123,0.024390243902439025
2.0,15,2,1,123,0.008130081300813009
2.0,15,4,1,123,0.008130081300813009
2.0,15,5,1,123,0.008130081300813009
2.0,15,6,1,123,0.008130081300813009
2.0,15,7,6,123,0.04878048780487805
2.0,15,8,69,123,0.5609756097560976
2.0,15,9,41,123,0.3333333333333333
2.0,16,1,3,123,0.024390243902439025
2.0,16,2,6,123,0.04878048780487805
2.0,16,4,1,123,0.008130081300813009
2.0,16,5,1,123,0.008130081300813009
2.0,16,6,6,123,0.04878048780487805
2.0,16,7,3,123,0.024390243902439025
2.0,16,8,39,123,0.3170731707317073
2.0,16,9,64,123,0.5203252032520326
2.0,17,1,3,123,0.024390243902439025
2.0,17,4,1,123,0.008130081300813009
2.0,17,5,1,123,0.008130081300813009
2.0,17,6,34,123,0.2764227642276423
2.0,17,7,5,123,0.04065040650406504
2.0,17,8,42,123,0.34146341463414637
2.0,17,9,37,123,0.3008130081300813
2.0,18,1,3,123,0.024390243902439025
2.0,18,4,2,123,0.016260162601626018
2.0,18,5,1,123,0.008130081300813009
2.0,18,6,12,123,0.0975609756097561
2.0,18,7,13,123,0.10569105691056911
2.0,18,8,70,123,0.5691056910569106
2.0,18,9,22,123,0.17886178861788618
2.0,19,1,3,123,0.024390243902439025
2.0,19,4,1,123,0.008130081300813009
2.0,19,5,1,123,0.008130081300813009
2.0,19,6,2,123,0.016260162601626018
2.0,19,7,7,123,0.056910569105691054
2.0,19,8,64,123,0.5203252032520326
2.0,19,9,45,123,0.36585365853658536
2.0,20,1,3,123,0.024390243902439025
2.0,20,4,4,123,0.032520325203252036
2.0,20,5,1,123,0.008130081300813009
2.0,20,6,15,123,0.12195121951219512
2.0,20,7,6,123,0.04878048780487805
2.0,20,8,56,123,0.45528455284552843
2.0,20,9,38,123,0.3089430894308943
4.0,0,1,3,123,0.024390243902439025
4.0,0,3,60,123,0.4878048780487805
4.0,0,7,60,123,0.4878048780487805
4.0,1,1,3,123,0.024390243902439025
4.0,1,3,60,123,0.4878048780487805
4.0,1,7,60,123,0.4878048780487805
4.0,2,1,3,123,0.024390243902439025
4.0,2,3,60,123,0.4878048780487805
4.0,2,7,60,123,0.4878048780487805
4.0,3,1,3,123,0.024390243902439025
4.0,3,2,1,123,0.008130081300813009
4.0,3,3,57,123,0.4634146341463415
4.0,3,6,3,123,0.024390243902439025
4.0,3,7,56,123,0.45528455284552843
4.0,3,8,3,123,0.024390243902439025
4.0,4,1,3,123,0.024390243902439025
4.0,4,3,41,123,0.3333333333333333
4.0,4,4,14,123,0.11382113821138211
4.0,4,6,1,123,0.008130081300813009
4.0,4,7,40,123,0.3252032520325203
4.0,4,8,18,123,0.14634146341463414
4.0,4,9,6,123,0.04878048780487805
4.0,5,1,3,123,0.024390243902439025
4.0,5,2,3,123,0.024390243902439025
4.0,5,3,39,123,0.3170731707317073
4.0,5,4,1,123,0.008130081300813009
