param_value,timestep,ranking,count,total,proportion
0.5,2,6,5,120,0.041666666666666664
0.5,2,7,8,120,0.06666666666666667
0.5,2,8,51,120,0.425
0.5,2,9,23,120,0.19166666666666668
0.5,2,10,5,120,0.041666666666666664
0.5,3,1,3,120,0.025
0.5,3,3,3,120,0.025
0.5,3,4,6,120,0.05
0.5,3,5,5,120,0.041666666666666664
0.5,3,6,8,120,0.06666666666666667
0.5,3,7,10,120,0.08333333333333333
0.5,3,8,55,120,0.4583333333333333
0.5,3,9,25,120,0.20833333333333334
0.5,3,10,5,120,0.041666666666666664
0.5,4,1,3,120,0.025
0.5,4,3,3,120,0.025
0.5,4,4,6,120,0.05
0.5,4,5,5,120,0.041666666666666664
0.5,4,6,8,120,0.06666666666666667
0.5,4,7,10,120,0.08333333333333333
0.5,4,8,60,120,0.5
0.5,4,9,20,120,0.16666666666666666
0.5,4,10,5,120,0.041666666666666664
0.5,5,1,3,120,0.025
0.5,5,3,2,120,0.016666666666666666
0.5,5,4,6,120,0.05
0.5,5,5,4,120,0.03333333333333333
0.5,5,6,7,120,0.058333333333333334
0.5,5,7,9,120,0.075
0.5,5,8,59,120,0.49166666666666664
0.5,5,9,26,120,0.21666666666666667
0.5,5,10,4,120,0.03333333333333333
0.5,6,1,2,120,0.016666666666666666
0.5,6,3,2,120,0.016666666666666666
0.5,6,4,6,120,0.05
0.5,6,5,4,120,0.03333333333333333
0.5,6,6,6,120,0.05
0.5,6,7,9,120,0.075
0.5,6,8,56,120,0.4666666666666667
0.5,6,9,31,120,0.25833333333333336
0.5,6,10,4,120,0.03333333333333333
0.5,7,1,2,120,0.016666666666666666
0.5,7,3,2,120,0.016666666666666666
0.5,7,4,6,120,0.05
0.5,7,5,4,120,0.03333333333333333
0.5,7,6,6,120,0.05
0.5,7,7,12,120,0.1
0.5,7,8,47,120,0.39166666666666666
0.5,7,9,36,120,0.3
0.5,7,10,5,120,0.041666666666666664
0.5,8,1,2,120,0.016666666666666666
