param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,0.5,5,Passive,7.222222222222222,1.8990390218079267,8.0,0.027777777777777776,0.16666666666666666
p,0.5,5,Passive-Aggressive,7.625,1.4981873105160464,8.0,0.16666666666666666,0.4815434123430768
p,0.5,6,Aggressive,7.041666666666667,2.628922190567452,8.0,0.041666666666666664,0.2041241452319315
p,0.5,6,Assertive,8.277777777777779,0.7786842789919458,8.0,0.1388888888888889,0.5426273532033236
p,0.5,6,Passive,7.416666666666667,1.5923926292577109,8.0,0.19444444444444445,1.0090857090723109
p,0.5,6,Passive-Aggressive,7.666666666666667,1.493949148388597,8.0,0.041666666666666664,0.4643056214875365
p,0.5,7,Aggressive,7.041666666666667,2.628922190567452,8.0,0.0,0.0
p,0.5,7,Assertive,8.36111111111111,0.8669413484125099,8.0,0.08333333333333333,0.5
p,0.5,7,Passive,7.416666666666667,1.5923926292577109,8.0,0.0,0.23904572186687872
p,0.5,7,Passive-Aggressive,7.708333333333333,1.5736738147920994,8.0,0.041666666666666664,0.4643056214875365
p,0.5,8,Aggressive,6.958333333333333,2.561914478881262,8.0,-0.08333333333333333,0.28232985128663995
p,0.5,8,Assertive,8.305555555555555,0.5247826458609556,8.0,-0.05555555555555555,1.012618795696004
p,0.5,8,Passive,7.555555555555555,1.5013221686128044,8.0,0.1388888888888889,0.7231983635323528
p,0.5,8,Passive-Aggressive,7.875,1.3929168644626093,8.0,0.16666666666666666,0.9168313422570847
p,0.5,9,Aggressive,7.666666666666667,2.078182037192638,8.5,0.7083333333333334,1.6805580508625224
p,0.5,9,Assertive,8.194444444444445,0.6242455764220842,8.0,-0.1111111111111111,0.7474825474418507
p,0.5,9,Passive,7.777777777777778,1.4164565670535776,8.0,0.2222222222222222,0.6374552583116766
p,0.5,9,Passive-Aggressive,7.666666666666667,1.203858530857693,8.0,-0.20833333333333334,1.3824731042801415
p,0.5,10,Aggressive,7.791666666666667,2.042572262926177,8.5,0.125,0.44842720314644063
p,0.5,10,Assertive,8.38888888888889,0.5491696473652758,8.0,0.19444444444444445,0.6242455764220839
p,0.5,10,Passive,7.888888888888889,1.5076524377375151,8.0,0.1111111111111111,0.522509208546484
p,0.5,10,Passive-Aggressive,8.0,0.8340576562282994,8.0,0.3333333333333333,1.203858530857692
p,0.7,0,Aggressive,5.458333333333333,3.078384198790385,5.0,0.0,0.0
p,0.7,0,Assertive,5.416666666666667,2.9700889837559696,5.0,0.0,0.0
p,0.7,0,Passive,4.972222222222222,2.741074983194014,4.5,0.0,0.0
p,0.7,0,Passive-Aggressive,4.958333333333333,3.26348928584737,5.0,0.0,0.0
p,0.7,1,Aggressive,5.458333333333333,3.078384198790385,5.0,0.0,0.0
p,0.7,1,Assertive,6.583333333333333,2.6227030767075843,8.0,1.1666666666666667,2.104417123236605
p,0.7,1,Passive,5.388888888888889,3.016883707004183,5.0,0.4166666666666667,0.8409178658720821
p,0.7,1,Passive-Aggressive,5.125,3.0971585855987143,6.0,0.16666666666666666,1.2740441145412122
p,0.7,2,Aggressive,5.458333333333333,3.078384198790385,5.0,0.0,0.0
p,0.7,2,Assertive,7.25,2.116263553665145,8.0,0.6666666666666666,1.942016624910449
p,0.7,2,Passive,7.027777777777778,2.2358905047444404,8.0,1.6388888888888888,2.7375982985902887
p,0.7,2,Passive-Aggressive,6.416666666666667,2.8577380332470415,8.0,1.2916666666666667,2.3121449982113194
p,0.7,3,Aggressive,6.125,3.2479090263549963,7.0,0.6666666666666666,1.4939491483885972
p,0.7,3,Assertive,7.583333333333333,2.089087292165101,8.0,0.3333333333333333,1.0419761445034554
p,0.7,3,Passive,7.277777777777778,2.1462407149127523,8.0,0.25,0.7699721701835351
p,0.7,3,Passive-Aggressive,6.166666666666667,2.729336066210763,7.0,-0.25,0.7372097807744857
p,0.7,4,Aggressive,6.041666666666667,3.1688588903052577,7.5,-0.08333333333333333,0.5835920751217647
p,0.7,4,Assertive,7.583333333333333,1.6626141206803564,8.0,0.0,1.2873006086935783
p,0.7,4,Passive,7.166666666666667,2.0632844828435215,8.0,-0.1111111111111111,0.39840953644479793
p,0.7,4,Passive-Aggressive,6.541666666666667,2.888946952222145,8.0,0.375,0.6468989572333266
p,0.7,5,Aggressive,6.125,3.234494786166633,7.5,0.08333333333333333,0.28232985128663995
p,0.7,5,Assertive,7.916666666666667,1.8106825863666518,9.0,0.3333333333333333,0.58554004376912
p,0.7,5,Passive,7.305555555555555,2.1622665944320625,8.0,0.1388888888888889,0.4244510927759878
p,0.7,5,Passive-Aggressive,6.625,2.9164078560120323,8.0,0.08333333333333333,0.5835920751217648
p,0.7,6,Aggressive,6.291666666666667,2.789408019894055,7.0,0.16666666666666666,2.219805449106759
