param_value,timestep,ranking,count,total,proportion
0.1,15,5,1,123,0.008130081300813009
0.1,15,6,11,123,0.08943089430894309
0.1,15,7,19,123,0.15447154471544716
0.1,15,8,46,123,0.37398373983739835
0.1,15,9,37,123,0.3008130081300813
0.1,16,1,4,123,0.032520325203252036
0.1,16,2,1,123,0.008130081300813009
0.1,16,3,2,123,0.016260162601626018
0.1,16,4,3,123,0.024390243902439025
0.1,16,5,3,123,0.024390243902439025
0.1,16,6,4,123,0.032520325203252036
0.1,16,7,20,123,0.16260162601626016
0.1,16,8,52,123,0.42276422764227645
0.1,16,9,34,123,0.2764227642276423
0.1,17,1,3,123,0.024390243902439025
0.1,17,2,1,123,0.008130081300813009
0.1,17,3,2,123,0.016260162601626018
0.1,17,4,4,123,0.032520325203252036
0.1,17,5,3,123,0.024390243902439025
0.1,17,6,7,123,0.056910569105691054
0.1,17,7,18,123,0.14634146341463414
0.1,17,8,56,123,0.45528455284552843
0.1,17,9,29,123,0.23577235772357724
0.1,18,1,4,123,0.032520325203252036
0.1,18,2,1,123,0.008130081300813009
0.1,18,3,3,123,0.024390243902439025
0.1,18,4,5,123,0.04065040650406504
0.1,18,5,2,123,0.016260162601626018
0.1,18,6,10,123,0.08130081300813008
0.1,18,7,14,123,0.11382113821138211
0.1,18,8,52,123,0.42276422764227645
0.1,18,9,32,123,0.2601626016260163
0.1,19,1,4,123,0.032520325203252036
0.1,19,2,2,123,0.016260162601626018
0.1,19,3,4,123,0.032520325203252036
0.1,19,4,3,123,0.024390243902439025
0.1,19,5,3,123,0.024390243902439025
0.1,19,6,11,123,0.08943089430894309
0.1,19,7,18,123,0.14634146341463414
0.1,19,8,47,123,0.3821138211382114
0.1,19,9,31,123,0.25203252032520324
0.1,20,1,4,123,0.032520325203252036
0.1,20,2,2,123,0.016260162601626018
0.1,20,3,1,123,0.008130081300813009
0.1,20,4,4,123,0.032520325203252036
0.1,20,5,2,123,0.016260162601626018
0.1,20,6,12,123,0.0975609756097561
0.1,20,7,20,123,0.16260162601626016
0.1,20,8,50,123,0.4065040650406504
0.1,20,9,28,123,0.22764227642276422
